GEOID10,CBSA,METRO_NAME,HRS2010,INTERVAL2010
36081018000,35620,"New York-Newark-Jersey City, N",3.00,3
29095005602,28140,"Kansas City, MO-KS",3.00,3
06037238320,31100,"Los Angeles-Long Beach, CA",3.00,3
17031140301,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
06037601501,31100,"Los Angeles-Long Beach, CA",3.00,3
36081002400,35620,"New York-Newark-Jersey City, N",3.00,3
36081012200,35620,"New York-Newark-Jersey City, N",3.00,3
34013010600,35620,"New York-Newark-Jersey City, N",3.00,3
36005022101,35620,"New York-Newark-Jersey City, N",3.00,3
26163531300,19820,"Detroit-Warren-Dearborn, MI",3.00,3
36081026300,35620,"New York-Newark-Jersey City, N",3.00,3
17031630800,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031300600,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36081006502,35620,"New York-Newark-Jersey City, N",3.00,3
55079020500,33340,"Milwaukee-Waukesha-West Allis,",3.00,3
17031060200,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36081050800,35620,"New York-Newark-Jersey City, N",3.00,3
36081015000,35620,"New York-Newark-Jersey City, N",3.00,3
06037601802,31100,"Los Angeles-Long Beach, CA",3.00,3
36081007100,35620,"New York-Newark-Jersey City, N",3.00,3
06037554204,31100,"Los Angeles-Long Beach, CA",3.00,3
36055002900,40380,"Rochester, NY",3.00,3
36081050500,35620,"New York-Newark-Jersey City, N",3.00,3
06073001600,41740,"San Diego-Carlsbad, CA",3.00,3
36047080600,35620,"New York-Newark-Jersey City, N",3.00,3
36047009800,35620,"New York-Newark-Jersey City, N",3.00,3
17031030800,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
06075021200,41860,"San Francisco-Oakland-Hayward,",3.00,3
17031671400,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36047018600,35620,"New York-Newark-Jersey City, N",3.00,3
17031140702,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
06037601700,31100,"Los Angeles-Long Beach, CA",3.00,3
06037211910,31100,"Los Angeles-Long Beach, CA",3.00,3
06037237401,31100,"Los Angeles-Long Beach, CA",3.00,3
17031031200,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
06037239601,31100,"Los Angeles-Long Beach, CA",3.00,3
06037216402,31100,"Los Angeles-Long Beach, CA",3.00,3
36047059200,35620,"New York-Newark-Jersey City, N",3.00,3
06037218702,31100,"Los Angeles-Long Beach, CA",3.00,3
36005006200,35620,"New York-Newark-Jersey City, N",3.00,3
36005025200,35620,"New York-Newark-Jersey City, N",3.00,3
25025010408,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
06037192610,31100,"Los Angeles-Long Beach, CA",3.00,3
42101025200,37980,Philadelphia-Camden-Wilmington,3.00,3
17031031900,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36085001700,35620,"New York-Newark-Jersey City, N",3.00,3
36005043600,35620,"New York-Newark-Jersey City, N",3.00,3
36047118201,35620,"New York-Newark-Jersey City, N",3.00,3
36005031200,35620,"New York-Newark-Jersey City, N",3.00,3
36047021700,35620,"New York-Newark-Jersey City, N",3.00,3
06037239201,31100,"Los Angeles-Long Beach, CA",3.00,3
42003462600,38300,"Pittsburgh, PA",3.00,3
06037241110,31100,"Los Angeles-Long Beach, CA",3.00,3
06037190510,31100,"Los Angeles-Long Beach, CA",3.00,3
34013011200,35620,"New York-Newark-Jersey City, N",3.00,3
36081037100,35620,"New York-Newark-Jersey City, N",3.00,3
36005020601,35620,"New York-Newark-Jersey City, N",3.00,3
17031252201,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031841400,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36081011700,35620,"New York-Newark-Jersey City, N",3.00,3
06037237710,31100,"Los Angeles-Long Beach, CA",3.00,3
06037237102,31100,"Los Angeles-Long Beach, CA",3.00,3
24510150300,12580,"Baltimore-Columbia-Towson, MD",3.00,3
17031810701,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
42101008101,37980,Philadelphia-Camden-Wilmington,3.00,3
34013002400,35620,"New York-Newark-Jersey City, N",3.00,3
36081010400,35620,"New York-Newark-Jersey City, N",3.00,3
34017005600,35620,"New York-Newark-Jersey City, N",3.00,3
17031410200,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031160501,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36081002200,35620,"New York-Newark-Jersey City, N",3.00,3
42003080600,38300,"Pittsburgh, PA",3.00,3
06037533503,31100,"Los Angeles-Long Beach, CA",3.00,3
47157003700,32820,"Memphis, TN-MS-AR",3.00,3
06037482301,31100,"Los Angeles-Long Beach, CA",3.00,3
36081051300,35620,"New York-Newark-Jersey City, N",3.00,3
36081119300,35620,"New York-Newark-Jersey City, N",3.00,3
36005027401,35620,"New York-Newark-Jersey City, N",3.00,3
36005034800,35620,"New York-Newark-Jersey City, N",3.00,3
36081000800,35620,"New York-Newark-Jersey City, N",3.00,3
17031140701,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
06037533403,31100,"Los Angeles-Long Beach, CA",3.00,3
17031271400,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36081002800,35620,"New York-Newark-Jersey City, N",3.00,3
36005004800,35620,"New York-Newark-Jersey City, N",3.00,3
06037211201,31100,"Los Angeles-Long Beach, CA",3.00,3
17031491300,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
06037601801,31100,"Los Angeles-Long Beach, CA",3.00,3
36081048300,35620,"New York-Newark-Jersey City, N",3.00,3
34013012500,35620,"New York-Newark-Jersey City, N",3.00,3
36005020400,35620,"New York-Newark-Jersey City, N",3.00,3
36081028400,35620,"New York-Newark-Jersey City, N",3.00,3
36047041300,35620,"New York-Newark-Jersey City, N",3.00,3
42101017202,37980,Philadelphia-Camden-Wilmington,3.00,3
17031670700,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36005026602,35620,"New York-Newark-Jersey City, N",3.00,3
55025001603,31540,"Madison, WI",3.00,3
36005016200,35620,"New York-Newark-Jersey City, N",3.00,3
24510120300,12580,"Baltimore-Columbia-Towson, MD",3.00,3
25025101102,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
17031260500,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36081016800,35620,"New York-Newark-Jersey City, N",3.00,3
36081124100,35620,"New York-Newark-Jersey City, N",3.00,3
25025091900,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
36081024700,35620,"New York-Newark-Jersey City, N",3.00,3
06037190402,31100,"Los Angeles-Long Beach, CA",3.00,3
36005014400,35620,"New York-Newark-Jersey City, N",3.00,3
17031410700,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031220701,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031161000,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
48113005700,19100,"Dallas-Fort Worth-Arlington, T",3.00,3
36005020000,35620,"New York-Newark-Jersey City, N",3.00,3
17031160300,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36081001800,35620,"New York-Newark-Jersey City, N",3.00,3
36005033600,35620,"New York-Newark-Jersey City, N",3.00,3
36081027800,35620,"New York-Newark-Jersey City, N",3.00,3
36047023600,35620,"New York-Newark-Jersey City, N",3.00,3
17031161300,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031160502,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
42101032100,37980,Philadelphia-Camden-Wilmington,3.00,3
06037211310,31100,"Los Angeles-Long Beach, CA",3.00,3
17031691400,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36047049400,35620,"New York-Newark-Jersey City, N",3.00,3
17031062300,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36047017800,35620,"New York-Newark-Jersey City, N",3.00,3
36081025301,35620,"New York-Newark-Jersey City, N",3.00,3
17031062900,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
06037240500,31100,"Los Angeles-Long Beach, CA",3.00,3
17031051000,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031062000,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36047008000,35620,"New York-Newark-Jersey City, N",3.00,3
36005033202,35620,"New York-Newark-Jersey City, N",3.00,3
22071006300,35380,"New Orleans-Metairie, LA",3.00,3
36047036200,35620,"New York-Newark-Jersey City, N",3.00,3
06037183620,31100,"Los Angeles-Long Beach, CA",3.00,3
17031251100,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36047043800,35620,"New York-Newark-Jersey City, N",3.00,3
17031671200,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031151001,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36005037800,35620,"New York-Newark-Jersey City, N",3.00,3
36005006800,35620,"New York-Newark-Jersey City, N",3.00,3
17031050200,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36081036700,35620,"New York-Newark-Jersey City, N",3.00,3
36047010800,35620,"New York-Newark-Jersey City, N",3.00,3
36081060600,35620,"New York-Newark-Jersey City, N",3.00,3
17031813900,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36081017800,35620,"New York-Newark-Jersey City, N",3.00,3
06037237500,31100,"Los Angeles-Long Beach, CA",3.00,3
36047042400,35620,"New York-Newark-Jersey City, N",3.00,3
17031150800,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36081012601,35620,"New York-Newark-Jersey City, N",3.00,3
36081027600,35620,"New York-Newark-Jersey City, N",3.00,3
06037533105,31100,"Los Angeles-Long Beach, CA",3.00,3
26163533500,19820,"Detroit-Warren-Dearborn, MI",3.00,3
34017016300,35620,"New York-Newark-Jersey City, N",3.00,3
17031220601,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
06037124203,31100,"Los Angeles-Long Beach, CA",3.00,3
17031063400,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031611800,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
26163503100,19820,"Detroit-Warren-Dearborn, MI",3.00,3
17031660500,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031061100,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36061024301,35620,"New York-Newark-Jersey City, N",3.00,3
36005034200,35620,"New York-Newark-Jersey City, N",3.00,3
06037211202,31100,"Los Angeles-Long Beach, CA",3.00,3
17031031800,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36081009700,35620,"New York-Newark-Jersey City, N",3.00,3
17031030701,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36047017000,35620,"New York-Newark-Jersey City, N",3.00,3
36005019900,35620,"New York-Newark-Jersey City, N",3.00,3
17031671300,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36081009800,35620,"New York-Newark-Jersey City, N",3.00,3
36081050202,35620,"New York-Newark-Jersey City, N",3.00,3
36081018600,35620,"New York-Newark-Jersey City, N",3.00,3
36081050400,35620,"New York-Newark-Jersey City, N",3.00,3
17031030603,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
39035102800,17460,"Cleveland-Elyria, OH",3.00,3
36081010600,35620,"New York-Newark-Jersey City, N",3.00,3
36047047200,35620,"New York-Newark-Jersey City, N",3.00,3
36081011500,35620,"New York-Newark-Jersey City, N",3.00,3
36081118500,35620,"New York-Newark-Jersey City, N",3.00,3
36081052000,35620,"New York-Newark-Jersey City, N",3.00,3
36081018502,35620,"New York-Newark-Jersey City, N",3.00,3
17031061500,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36061023900,35620,"New York-Newark-Jersey City, N",3.00,3
36005013000,35620,"New York-Newark-Jersey City, N",3.00,3
17031031501,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
24510130100,12580,"Baltimore-Columbia-Towson, MD",3.00,3
36047009600,35620,"New York-Newark-Jersey City, N",3.00,3
36081047100,35620,"New York-Newark-Jersey City, N",3.00,3
36005028700,35620,"New York-Newark-Jersey City, N",3.00,3
36081012500,35620,"New York-Newark-Jersey City, N",3.00,3
26125170400,19820,"Detroit-Warren-Dearborn, MI",3.00,3
36081018102,35620,"New York-Newark-Jersey City, N",3.00,3
36005021900,35620,"New York-Newark-Jersey City, N",3.00,3
36005026601,35620,"New York-Newark-Jersey City, N",3.00,3
36081018800,35620,"New York-Newark-Jersey City, N",3.00,3
36081026100,35620,"New York-Newark-Jersey City, N",3.00,3
36081015400,35620,"New York-Newark-Jersey City, N",3.00,3
17031051100,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031050600,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031832100,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031050900,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
34017017500,35620,"New York-Newark-Jersey City, N",3.00,3
17031221000,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36081057900,35620,"New York-Newark-Jersey City, N",3.00,3
17031070103,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36081052800,35620,"New York-Newark-Jersey City, N",3.00,3
06037218400,31100,"Los Angeles-Long Beach, CA",3.00,3
06037238310,31100,"Los Angeles-Long Beach, CA",3.00,3
19163011900,19340,"Davenport-Moline-Rock Island,",3.00,3
36081062700,35620,"New York-Newark-Jersey City, N",3.00,3
06037601600,31100,"Los Angeles-Long Beach, CA",3.00,3
25025170702,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
17031170400,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
26125180300,19820,"Detroit-Warren-Dearborn, MI",3.00,3
18097340800,26900,"Indianapolis-Carmel-Anderson,",3.00,3
06037533701,31100,"Los Angeles-Long Beach, CA",3.00,3
17031830800,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
24510271600,12580,"Baltimore-Columbia-Towson, MD",3.00,3
26163573900,19820,"Detroit-Warren-Dearborn, MI",3.00,3
51760041000,40060,"Richmond, VA",3.00,3
26099251900,19820,"Detroit-Warren-Dearborn, MI",3.00,3
17031813200,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
06037532606,31100,"Los Angeles-Long Beach, CA",3.00,3
26163500200,19820,"Detroit-Warren-Dearborn, MI",3.00,3
06037214400,31100,"Los Angeles-Long Beach, CA",3.00,3
36047041100,35620,"New York-Newark-Jersey City, N",3.00,3
42101017201,37980,Philadelphia-Camden-Wilmington,3.00,3
17031031502,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36005032400,35620,"New York-Newark-Jersey City, N",3.00,3
25025082100,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
39035121100,17460,"Cleveland-Elyria, OH",3.00,3
17031440700,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36081064600,35620,"New York-Newark-Jersey City, N",3.00,3
06037237201,31100,"Los Angeles-Long Beach, CA",3.00,3
55079005300,33340,"Milwaukee-Waukesha-West Allis,",3.00,3
55079003200,33340,"Milwaukee-Waukesha-West Allis,",3.00,3
06037181400,31100,"Los Angeles-Long Beach, CA",3.00,3
17031843000,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
26163506900,19820,"Detroit-Warren-Dearborn, MI",3.00,3
39099801100,49660,"Youngstown-Warren-Boardman, OH",3.00,3
36081050000,35620,"New York-Newark-Jersey City, N",3.00,3
06037480101,31100,"Los Angeles-Long Beach, CA",3.00,3
36081081800,35620,"New York-Newark-Jersey City, N",3.00,3
36081157903,35620,"New York-Newark-Jersey City, N",3.00,3
53033007401,42660,"Seattle-Tacoma-Bellevue, WA",3.00,3
31055003000,36540,"Omaha-Council Bluffs, NE-IA",3.00,3
36081058300,35620,"New York-Newark-Jersey City, N",3.00,3
06037540202,31100,"Los Angeles-Long Beach, CA",3.00,3
42003090300,38300,"Pittsburgh, PA",3.00,3
06037576402,31100,"Los Angeles-Long Beach, CA",3.00,3
19153000101,19780,"Des Moines-West Des Moines, IA",3.00,3
25025101101,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
17031050700,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
25025010203,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
36081044800,35620,"New York-Newark-Jersey City, N",3.00,3
06037237720,31100,"Los Angeles-Long Beach, CA",3.00,3
36081049302,35620,"New York-Newark-Jersey City, N",3.00,3
06037231710,31100,"Los Angeles-Long Beach, CA",3.00,3
06037602105,31100,"Los Angeles-Long Beach, CA",3.00,3
06001410200,41860,"San Francisco-Oakland-Hayward,",3.00,3
26099263800,19820,"Detroit-Warren-Dearborn, MI",3.00,3
26145000800,40980,"Saginaw, MI",3.00,3
17031032100,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36047085800,35620,"New York-Newark-Jersey City, N",3.00,3
36081054800,35620,"New York-Newark-Jersey City, N",3.00,3
40109100400,36420,"Oklahoma City, OK",3.00,3
06001405301,41860,"San Francisco-Oakland-Hayward,",3.00,3
27123034500,33460,Minneapolis-St. Paul-Bloomingt,3.00,3
06037601100,31100,"Los Angeles-Long Beach, CA",3.00,3
24510060100,12580,"Baltimore-Columbia-Towson, MD",3.00,3
06075031301,41860,"San Francisco-Oakland-Hayward,",3.00,3
41051008700,38900,"Portland-Vancouver-Hillsboro,",3.00,3
08031000502,19740,"Denver-Aurora-Lakewood, CO",3.00,3
39049001110,18140,"Columbus, OH",3.00,3
39035177202,17460,"Cleveland-Elyria, OH",3.00,3
36081011600,35620,"New York-Newark-Jersey City, N",3.00,3
55079020400,33340,"Milwaukee-Waukesha-West Allis,",3.00,3
36005028100,35620,"New York-Newark-Jersey City, N",3.00,3
36005017701,35620,"New York-Newark-Jersey City, N",3.00,3
17031030703,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
48113001204,19100,"Dallas-Fort Worth-Arlington, T",3.00,3
26065003301,29620,"Lansing-East Lansing, MI",3.00,3
36047089400,35620,"New York-Newark-Jersey City, N",3.00,3
39153503100,10420,"Akron, OH",3.00,3
36081059300,35620,"New York-Newark-Jersey City, N",3.00,3
26163569400,19820,"Detroit-Warren-Dearborn, MI",3.00,3
36005044200,35620,"New York-Newark-Jersey City, N",3.00,3
19153000102,19780,"Des Moines-West Des Moines, IA",3.00,3
25025000703,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
06037534403,31100,"Los Angeles-Long Beach, CA",3.00,3
36081046900,35620,"New York-Newark-Jersey City, N",3.00,3
36081054500,35620,"New York-Newark-Jersey City, N",3.00,3
36081055600,35620,"New York-Newark-Jersey City, N",3.00,3
55079018700,33340,"Milwaukee-Waukesha-West Allis,",3.00,3
09003501300,25540,Hartford-West Hartford-East Ha,3.00,3
39099801400,49660,"Youngstown-Warren-Boardman, OH",3.00,3
44007018300,39300,"Providence-Warwick, RI-MA",3.00,3
26049000700,22420,"Flint, MI",3.00,3
36081055700,35620,"New York-Newark-Jersey City, N",3.00,3
29510112300,41180,"St. Louis, MO-IL",3.00,3
36055004800,40380,"Rochester, NY",3.00,3
36081079900,35620,"New York-Newark-Jersey City, N",3.00,3
26163512900,19820,"Detroit-Warren-Dearborn, MI",3.00,3
36005032800,35620,"New York-Newark-Jersey City, N",3.00,3
26163545900,19820,"Detroit-Warren-Dearborn, MI",3.00,3
18097330105,26900,"Indianapolis-Carmel-Anderson,",3.00,3
22071004100,35380,"New Orleans-Metairie, LA",3.00,3
17031150401,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031650200,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031170600,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
06037183401,31100,"Los Angeles-Long Beach, CA",3.00,3
17031210502,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
06037231400,31100,"Los Angeles-Long Beach, CA",3.00,3
06075012901,41860,"San Francisco-Oakland-Hayward,",3.00,3
42101019502,37980,Philadelphia-Camden-Wilmington,3.00,3
36005017500,35620,"New York-Newark-Jersey City, N",3.00,3
36081003800,35620,"New York-Newark-Jersey City, N",3.00,3
36081029300,35620,"New York-Newark-Jersey City, N",3.00,3
26163541300,19820,"Detroit-Warren-Dearborn, MI",3.00,3
06037124102,31100,"Los Angeles-Long Beach, CA",3.00,3
25025140107,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
06037239602,31100,"Los Angeles-Long Beach, CA",3.00,3
36081059100,35620,"New York-Newark-Jersey City, N",3.00,3
17031260800,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
47157001300,32820,"Memphis, TN-MS-AR",3.00,3
36081052500,35620,"New York-Newark-Jersey City, N",3.00,3
36081018101,35620,"New York-Newark-Jersey City, N",3.00,3
39035161700,17460,"Cleveland-Elyria, OH",3.00,3
17031813100,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
24510160600,12580,"Baltimore-Columbia-Towson, MD",3.00,3
25025000503,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
06037461901,31100,"Los Angeles-Long Beach, CA",3.00,3
36081050700,35620,"New York-Newark-Jersey City, N",3.00,3
06037240600,31100,"Los Angeles-Long Beach, CA",3.00,3
06037534404,31100,"Los Angeles-Long Beach, CA",3.00,3
36081025302,35620,"New York-Newark-Jersey City, N",3.00,3
29095007100,28140,"Kansas City, MO-KS",3.00,3
36081039400,35620,"New York-Newark-Jersey City, N",3.00,3
36081143500,35620,"New York-Newark-Jersey City, N",3.00,3
40109105500,36420,"Oklahoma City, OK",3.00,3
17031301600,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
34003010100,35620,"New York-Newark-Jersey City, N",3.00,3
18097330106,26900,"Indianapolis-Carmel-Anderson,",3.00,3
39035121900,17460,"Cleveland-Elyria, OH",3.00,3
06037183810,31100,"Los Angeles-Long Beach, CA",3.00,3
36081023500,35620,"New York-Newark-Jersey City, N",3.00,3
06037554405,31100,"Los Angeles-Long Beach, CA",3.00,3
17031811401,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
06037231720,31100,"Los Angeles-Long Beach, CA",3.00,3
17031040401,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
40109104200,36420,"Oklahoma City, OK",3.00,3
36081086300,35620,"New York-Newark-Jersey City, N",3.00,3
25017370101,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
36081054700,35620,"New York-Newark-Jersey City, N",3.00,3
36005032600,35620,"New York-Newark-Jersey City, N",3.00,3
36081065703,35620,"New York-Newark-Jersey City, N",3.00,3
36081085900,35620,"New York-Newark-Jersey City, N",3.00,3
17031817600,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
06037701302,31100,"Los Angeles-Long Beach, CA",3.00,3
36081056700,35620,"New York-Newark-Jersey City, N",3.00,3
19163012100,19340,"Davenport-Moline-Rock Island,",3.00,3
24510200400,12580,"Baltimore-Columbia-Towson, MD",3.00,3
42101019800,37980,Philadelphia-Camden-Wilmington,3.00,3
36081004001,35620,"New York-Newark-Jersey City, N",3.00,3
06037482503,31100,"Los Angeles-Long Beach, CA",3.00,3
36047036002,35620,"New York-Newark-Jersey City, N",3.00,3
36081026902,35620,"New York-Newark-Jersey City, N",3.00,3
18097321001,26900,"Indianapolis-Carmel-Anderson,",3.00,3
36081145101,35620,"New York-Newark-Jersey City, N",3.00,3
06037212306,31100,"Los Angeles-Long Beach, CA",3.00,3
36081056500,35620,"New York-Newark-Jersey City, N",3.00,3
06037700101,31100,"Los Angeles-Long Beach, CA",3.00,3
36005031400,35620,"New York-Newark-Jersey City, N",3.00,3
25025092400,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
17031031000,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
39035177501,17460,"Cleveland-Elyria, OH",3.00,3
17031813000,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
26125180100,19820,"Detroit-Warren-Dearborn, MI",3.00,3
36081059600,35620,"New York-Newark-Jersey City, N",3.00,3
06037554404,31100,"Los Angeles-Long Beach, CA",3.00,3
17031062700,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031160100,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031831900,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
26163507500,19820,"Detroit-Warren-Dearborn, MI",3.00,3
44007002200,39300,"Providence-Warwick, RI-MA",3.00,3
06037183402,31100,"Los Angeles-Long Beach, CA",3.00,3
42101019900,37980,Philadelphia-Camden-Wilmington,3.00,3
06037480102,31100,"Los Angeles-Long Beach, CA",3.00,3
26163569100,19820,"Detroit-Warren-Dearborn, MI",3.00,3
48113005100,19100,"Dallas-Fort Worth-Arlington, T",3.00,3
26125170200,19820,"Detroit-Warren-Dearborn, MI",3.00,3
36081059800,35620,"New York-Newark-Jersey City, N",3.00,3
36081062600,35620,"New York-Newark-Jersey City, N",3.00,3
40109106601,36420,"Oklahoma City, OK",3.00,3
06037601002,31100,"Los Angeles-Long Beach, CA",3.00,3
36005033000,35620,"New York-Newark-Jersey City, N",3.00,3
41051008800,38900,"Portland-Vancouver-Hillsboro,",3.00,3
36081046800,35620,"New York-Newark-Jersey City, N",3.00,3
26125170300,19820,"Detroit-Warren-Dearborn, MI",3.00,3
06037620901,31100,"Los Angeles-Long Beach, CA",3.00,3
06037232500,31100,"Los Angeles-Long Beach, CA",3.00,3
24510060200,12580,"Baltimore-Columbia-Towson, MD",3.00,3
17031010202,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
48113002400,19100,"Dallas-Fort Worth-Arlington, T",3.00,3
17031051200,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
17031301100,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
25025010204,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
34003041200,35620,"New York-Newark-Jersey City, N",3.00,3
36081045400,35620,"New York-Newark-Jersey City, N",3.00,3
25025140106,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
36081066701,35620,"New York-Newark-Jersey City, N",3.00,3
36081037600,35620,"New York-Newark-Jersey City, N",3.00,3
06037272202,31100,"Los Angeles-Long Beach, CA",3.00,3
18097320903,26900,"Indianapolis-Carmel-Anderson,",3.00,3
36061007700,35620,"New York-Newark-Jersey City, N",3.00,3
25025060301,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
17031251600,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
36081065702,35620,"New York-Newark-Jersey City, N",3.00,3
36047050400,35620,"New York-Newark-Jersey City, N",3.00,3
36047007200,35620,"New York-Newark-Jersey City, N",3.00,3
36081099801,35620,"New York-Newark-Jersey City, N",3.00,3
36081081400,35620,"New York-Newark-Jersey City, N",3.00,3
33011001800,31700,"Manchester-Nashua, NH",3.00,3
06037554403,31100,"Los Angeles-Long Beach, CA",3.00,3
36081047000,35620,"New York-Newark-Jersey City, N",3.00,3
25023510300,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
36047068200,35620,"New York-Newark-Jersey City, N",3.00,3
06037431800,31100,"Los Angeles-Long Beach, CA",3.00,3
34003019202,35620,"New York-Newark-Jersey City, N",3.00,3
36005009800,35620,"New York-Newark-Jersey City, N",3.00,3
26125170100,19820,"Detroit-Warren-Dearborn, MI",3.00,3
42073000600,35260,"New Castle, PA",3.00,3
25025160602,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
12086002706,33100,Miami-Fort Lauderdale-West Pal,3.00,3
36047080400,35620,"New York-Newark-Jersey City, N",3.00,3
17031810302,16980,"Chicago-Naperville-Elgin, IL-I",3.00,3
40109104400,36420,"Oklahoma City, OK",3.00,3
06037481712,31100,"Los Angeles-Long Beach, CA",3.00,3
36081040200,35620,"New York-Newark-Jersey City, N",3.00,3
44007001700,39300,"Providence-Warwick, RI-MA",3.00,3
36081003600,35620,"New York-Newark-Jersey City, N",3.00,3
25021417601,14460,"Boston-Cambridge-Newton, MA-NH",3.00,3
